#{"t_start": 1698676261.2022698, "env_id": "CliffWalking-v0"}
r,l,t
-13.0,13,30.502294
-13.0,13,30.514223
-13.0,13,30.527498
-13.0,13,30.561943
-13.0,13,30.576309
-13.0,13,30.590699
-13.0,13,30.604969
-124.0,25,30.631732
-13.0,13,30.641288
-13.0,13,30.651934
-13.0,13,30.667094
-13.0,13,30.682769
-13.0,13,30.694393
-13.0,13,30.706151
-13.0,13,30.715683
-13.0,13,30.734734
-13.0,13,30.745938
-13.0,13,30.758298
-13.0,13,30.771128
-13.0,13,30.786761
-13.0,13,30.797617
-13.0,13,30.809817
-13.0,13,30.823677
-13.0,13,30.842138
-13.0,13,30.855724
-13.0,13,30.870703
-13.0,13,30.884016
-13.0,13,30.900207
-13.0,13,30.91246
-13.0,13,30.923224
-13.0,13,30.935678
-13.0,13,30.953105
-13.0,13,30.965972
-13.0,13,30.97708
-13.0,13,30.993718
-13.0,13,31.010456
-13.0,13,31.02176
-13.0,13,31.03206
-13.0,13,31.042676
-13.0,13,31.058327
-13.0,13,31.073448
-13.0,13,31.086297
-15.0,15,31.0985
-13.0,13,31.112732
-13.0,13,31.125803
-13.0,13,31.136706
-13.0,13,31.14811
-15.0,15,31.164202
-13.0,13,31.172927
-13.0,13,31.181134
-13.0,13,31.192955
-13.0,13,31.207498
-13.0,13,31.218975
-13.0,13,31.228485
-13.0,13,31.241794
-13.0,13,31.258481
-13.0,13,31.268263
-14.0,14,31.281834
-13.0,13,31.292475
-13.0,13,31.307032
-13.0,13,31.318489
-120.0,21,31.340914
-13.0,13,31.350463
-13.0,13,31.365688
-13.0,13,31.37606
-13.0,13,31.387592
-13.0,13,31.397281
-13.0,13,31.413208
-13.0,13,31.424124
-13.0,13,31.435035
-13.0,13,31.446033
-13.0,13,31.461162
-13.0,13,31.470312
-13.0,13,31.48239
-13.0,13,31.492917
-13.0,13,31.50766
-13.0,13,31.518523
-13.0,13,31.530014
-13.0,13,31.540884
-13.0,13,31.555412
-13.0,13,31.565756
-116.0,17,31.583759
-13.0,13,31.594179
-13.0,13,31.611436
-13.0,13,31.62365
-13.0,13,31.636165
-13.0,13,31.645175
-13.0,13,31.661779
-13.0,13,31.673666
-13.0,13,31.684531
-13.0,13,31.695372
-15.0,15,31.714877
-13.0,13,31.724155
-13.0,13,31.73401
-13.0,13,31.744098
-118.0,19,31.764704
-13.0,13,31.773757
-13.0,13,31.786724
-13.0,13,31.797311
-13.0,13,31.815857
-13.0,13,31.825723
-13.0,13,31.837288
-13.0,13,31.848931
-13.0,13,31.866174
-13.0,13,31.875684
-13.0,13,31.889946
-13.0,13,31.902638
-13.0,13,31.920986
-13.0,13,31.934085
-13.0,13,31.948971
-13.0,13,31.959743
-13.0,13,31.977486
-13.0,13,31.989728
-13.0,13,32.004861
-13.0,13,32.014154
-13.0,13,32.030488
-13.0,13,32.04105
-13.0,13,32.055265
-13.0,13,32.066408
-13.0,13,32.083635
-13.0,13,32.094162
-13.0,13,32.108229
-13.0,13,32.120632
-13.0,13,32.135681
-13.0,13,32.145947
-13.0,13,32.158375
-13.0,13,32.170026
-13.0,13,32.185021
-13.0,13,32.193533
-13.0,13,32.203567
-13.0,13,32.21329
-13.0,13,32.230019
-13.0,13,32.239647
-13.0,13,32.251332
-13.0,13,32.261854
-13.0,13,32.278141
-13.0,13,32.290443
-13.0,13,32.307003
-13.0,13,32.317448
-13.0,13,32.334291
-13.0,13,32.342892
-13.0,13,32.354424
-13.0,13,32.36294
-13.0,13,32.378143
-13.0,13,32.390913
-13.0,13,32.403607
-13.0,13,32.41524
-13.0,13,32.431754
-13.0,13,32.439831
-13.0,13,32.449716
-13.0,13,32.460208
-13.0,13,32.47475
-13.0,13,32.484848
-13.0,13,32.497391
-13.0,13,32.509253
-13.0,13,32.523843
-13.0,13,32.534837
-13.0,13,32.547006
-13.0,13,32.55894
-13.0,13,32.572835
-13.0,13,32.584679
-13.0,13,32.59625
-13.0,13,32.606358
-13.0,13,32.619749
-13.0,13,32.628656
-13.0,13,32.642545
-13.0,13,32.652774
-13.0,13,32.669672
-13.0,13,32.68084
-13.0,13,32.693452
-13.0,13,32.703708
-13.0,13,32.721902
-13.0,13,32.732673
-13.0,13,32.74481
-13.0,13,32.759484
-13.0,13,32.778093
-13.0,13,32.794065
-14.0,14,32.808424
-13.0,13,32.821059
-13.0,13,32.834234
-13.0,13,32.846068
-13.0,13,32.856957
-13.0,13,32.869238
-13.0,13,32.88848
-13.0,13,32.90315
-13.0,13,32.914182
-13.0,13,32.925163
-13.0,13,32.943214
-13.0,13,32.958054
-13.0,13,32.970871
-13.0,13,32.983198
-13.0,13,32.999832
-13.0,13,33.01343
-13.0,13,33.024621
-13.0,13,33.036319
-13.0,13,33.050039
-118.0,19,33.068886
-13.0,13,33.081123
-15.0,15,33.095528
-13.0,13,33.112906
-13.0,13,33.129694
-13.0,13,33.142734
-13.0,13,33.152104
-13.0,13,33.166615
-13.0,13,33.177606
-13.0,13,33.189723
-13.0,13,33.199446
-13.0,13,33.214494
-13.0,13,33.228738
-13.0,13,33.241763
-13.0,13,33.253851
-13.0,13,33.269627
-13.0,13,33.285929
-13.0,13,33.296561
-13.0,13,33.309396
-13.0,13,33.325981
-13.0,13,33.336984
-13.0,13,33.34959
-13.0,13,33.364145
-13.0,13,33.379678
-13.0,13,33.394765
-13.0,13,33.40653
-13.0,13,33.420439
-13.0,13,33.438002
-13.0,13,33.452952
-13.0,13,33.469613
-13.0,13,33.48212
-13.0,13,33.500698
-13.0,13,33.51392
-13.0,13,33.523736
-13.0,13,33.53516
-13.0,13,33.550828
-13.0,13,33.566547
-13.0,13,33.57991
-13.0,13,33.593548
-13.0,13,33.609635
-13.0,13,33.6217
-13.0,13,33.630015
-13.0,13,33.638007
-13.0,13,33.654508
-13.0,13,33.666713
-13.0,13,33.678238
-13.0,13,33.688941
-13.0,13,33.705056
-13.0,13,33.717367
-13.0,13,33.726871
-13.0,13,33.736665
-13.0,13,33.752975
-13.0,13,33.765
-13.0,13,33.775419
-13.0,13,33.784613
-13.0,13,33.802303
-13.0,13,33.814426
-15.0,15,33.825915
-13.0,13,33.837783
-13.0,13,33.853107
-13.0,13,33.861717
-13.0,13,33.872983
-123.0,24,33.890966
-13.0,13,33.906483
-13.0,13,33.91496
-13.0,13,33.925598
-13.0,13,33.937417
-13.0,13,33.955173
-13.0,13,33.968333
-13.0,13,33.982951
-13.0,13,33.994396
-13.0,13,34.01519
-13.0,13,34.02673
-13.0,13,34.038239
-13.0,13,34.052319
-13.0,13,34.072355
-13.0,13,34.085142
-13.0,13,34.097495
-13.0,13,34.108564
-13.0,13,34.127742
-13.0,13,34.139634
-13.0,13,34.152925
-13.0,13,34.165716
-13.0,13,34.187307
-13.0,13,34.200439
-13.0,13,34.21439
-13.0,13,34.226033
-13.0,13,34.24632
-13.0,13,34.258151
-13.0,13,34.269874
-13.0,13,34.279907
-13.0,13,34.297505
-13.0,13,34.308874
-13.0,13,34.320117
-13.0,13,34.329697
-13.0,13,34.347257
-13.0,13,34.357023
-13.0,13,34.367352
-13.0,13,34.376889
-13.0,13,34.397041
-13.0,13,34.409933
-13.0,13,34.424137
-13.0,13,34.435615
-13.0,13,34.454908
-13.0,13,34.465032
-13.0,13,34.477744
-13.0,13,34.48969
-119.0,20,34.513036
-13.0,13,34.526313
-13.0,13,34.539848
-13.0,13,34.550903
-13.0,13,34.567979
-13.0,13,34.581817
-13.0,13,34.59302
-13.0,13,34.602795
-13.0,13,34.620767
-13.0,13,34.63518
-13.0,13,34.644714
-13.0,13,34.654851
-13.0,13,34.668679
-13.0,13,34.680881
-13.0,13,34.690922
-13.0,13,34.701014
-13.0,13,34.717785
-13.0,13,34.729742
-13.0,13,34.737057
-13.0,13,34.745097
-13.0,13,34.76004
-13.0,13,34.775201
-13.0,13,34.785257
-13.0,13,34.795661
-13.0,13,34.812483
-13.0,13,34.824263
-13.0,13,34.835737
-13.0,13,34.847562
-13.0,13,34.86249
-13.0,13,34.873604
-13.0,13,34.885546
-13.0,13,34.898544
-13.0,13,34.916339
-13.0,13,34.928654
-13.0,13,34.939736
-13.0,13,34.949325
-13.0,13,34.965861
-13.0,13,34.976947
-13.0,13,34.988471
-13.0,13,35.000726
-13.0,13,35.018594
-13.0,13,35.032075
-13.0,13,35.04352
-13.0,13,35.055092
-13.0,13,35.072471
-13.0,13,35.087454
-13.0,13,35.098973
-13.0,13,35.109679
-13.0,13,35.129754
-13.0,13,35.142941
-13.0,13,35.153176
-13.0,13,35.161992
-13.0,13,35.176716
-13.0,13,35.188208
-13.0,13,35.200011
-13.0,13,35.209136
-13.0,13,35.224631
-13.0,13,35.238032
-13.0,13,35.249898
-13.0,13,35.260666
-13.0,13,35.276525
-13.0,13,35.288045
-13.0,13,35.299796
-13.0,13,35.310003
-13.0,13,35.326145
-13.0,13,35.337242
-13.0,13,35.346263
-13.0,13,35.357777
-13.0,13,35.373689
-13.0,13,35.385604
-13.0,13,35.395257
-13.0,13,35.406713
-13.0,13,35.422354
-13.0,13,35.435821
-13.0,13,35.448753
-13.0,13,35.460199
-13.0,13,35.477338
-13.0,13,35.491976
-13.0,13,35.500728
-15.0,15,35.513198
-13.0,13,35.527331
-13.0,13,35.536529
-13.0,13,35.546072
-13.0,13,35.558402
-13.0,13,35.575608
-13.0,13,35.587342
-13.0,13,35.598863
-13.0,13,35.612117
-13.0,13,35.627789
-13.0,13,35.638422
-13.0,13,35.648841
-13.0,13,35.663171
-13.0,13,35.679971
-13.0,13,35.69174
-13.0,13,35.70095
-13.0,13,35.712267
-13.0,13,35.727696
-13.0,13,35.736634
-13.0,13,35.74797
-13.0,13,35.766442
-13.0,13,35.790112
-13.0,13,35.800898
-13.0,13,35.812128
-13.0,13,35.828058
-13.0,13,35.84553
-13.0,13,35.855788
-13.0,13,35.867416
-13.0,13,35.882881
-13.0,13,35.898731
-13.0,13,35.908855
-13.0,13,35.918393
-13.0,13,35.933595
-13.0,13,35.947795
-13.0,13,35.958565
-13.0,13,35.967425
-13.0,13,35.978445
-13.0,13,35.99551
-13.0,13,36.00526
-13.0,13,36.015814
-13.0,13,36.02483
-13.0,13,36.040805
-13.0,13,36.050902
-13.0,13,36.061308
-13.0,13,36.075463
-13.0,13,36.092865
-13.0,13,36.10446
-15.0,15,36.118844
-13.0,13,36.12835
-13.0,13,36.14724
-13.0,13,36.159941
-13.0,13,36.172882
-13.0,13,36.185783
-13.0,13,36.202834
-13.0,13,36.218863
-13.0,13,36.229902
-13.0,13,36.238402
-13.0,13,36.255238
-13.0,13,36.270138
-13.0,13,36.284752
-13.0,13,36.295985
-13.0,13,36.315467
-13.0,13,36.329914
-13.0,13,36.340117
-13.0,13,36.352068
-13.0,13,36.366395
-13.0,13,36.378794
-13.0,13,36.395301
-13.0,13,36.408699
-13.0,13,36.42799
-13.0,13,36.442162
-13.0,13,36.454509
-13.0,13,36.464043
-13.0,13,36.480849
-13.0,13,36.495145
-13.0,13,36.507986
-13.0,13,36.519136
-13.0,13,36.538619
-13.0,13,36.552423
-13.0,13,36.56442
-13.0,13,36.577355
-13.0,13,36.596712
-13.0,13,36.614401
-13.0,13,36.631231
-13.0,13,36.646559
-13.0,13,36.667442
-123.0,24,36.695399
-13.0,13,36.711282
-13.0,13,36.724956
-13.0,13,36.741935
-13.0,13,36.753146
-13.0,13,36.768546
-13.0,13,36.780236
-13.0,13,36.800833
-13.0,13,36.826286
-13.0,13,36.841943
-13.0,13,36.853213
-13.0,13,36.871296
-13.0,13,36.883998
-13.0,13,36.898604
-13.0,13,36.9085
-13.0,13,36.926254
-13.0,13,36.937695
-13.0,13,36.952161
-13.0,13,36.961671
-13.0,13,36.982286
-15.0,15,36.995007
-13.0,13,37.00572
-13.0,13,37.01716
-13.0,13,37.035915
-13.0,13,37.04581
-13.0,13,37.054942
-13.0,13,37.066959
-13.0,13,37.090803
-13.0,13,37.104182
-13.0,13,37.117518
-13.0,13,37.13195
-13.0,13,37.154168
-13.0,13,37.16737
-13.0,13,37.18017
-13.0,13,37.19379
-13.0,13,37.213768
-13.0,13,37.226287
-13.0,13,37.238403
-13.0,13,37.249696
-13.0,13,37.269799
-13.0,13,37.280862
-13.0,13,37.291264
-13.0,13,37.301294
-13.0,13,37.322805
-13.0,13,37.33617
-13.0,13,37.348525
-13.0,13,37.361685
-13.0,13,37.38229
-13.0,13,37.391498
-13.0,13,37.402006
-13.0,13,37.412511
-13.0,13,37.430809
-13.0,13,37.442803
-13.0,13,37.454211
-13.0,13,37.468314
-13.0,13,37.487998
-13.0,13,37.500157
-13.0,13,37.511749
-13.0,13,37.522405
-13.0,13,37.540144
-13.0,13,37.552875
-13.0,13,37.564293
-13.0,13,37.575184
-13.0,13,37.594113
-13.0,13,37.609998
-13.0,13,37.621816
-13.0,13,37.633053
-13.0,13,37.653046
-13.0,13,37.665614
-124.0,25,37.686262
-13.0,13,37.697364
-13.0,13,37.716561
-13.0,13,37.728253
-13.0,13,37.739128
-13.0,13,37.747174
-13.0,13,37.765298
-13.0,13,37.776357
-13.0,13,37.787423
-13.0,13,37.798375
-13.0,13,37.818323
-13.0,13,37.831223
-15.0,15,37.842921
-13.0,13,37.854029
-13.0,13,37.869909
-13.0,13,37.882007
-13.0,13,37.894485
-15.0,15,37.905089
-13.0,13,37.923146
-13.0,13,37.935088
-13.0,13,37.945076
-13.0,13,37.956675
-13.0,13,37.971694
-13.0,13,37.98227
-13.0,13,37.992835
-13.0,13,38.002351
-13.0,13,38.01996
-13.0,13,38.030091
-13.0,13,38.04125
-13.0,13,38.051769
-13.0,13,38.069576
-13.0,13,38.081525
-13.0,13,38.092587
-13.0,13,38.104488
-13.0,13,38.12551
-13.0,13,38.135045
-13.0,13,38.142588
-13.0,13,38.153031
-13.0,13,38.169084
-13.0,13,38.179065
-13.0,13,38.189086
-13.0,13,38.199942
-13.0,13,38.218348
-13.0,13,38.228364
-13.0,13,38.239907
-13.0,13,38.250993
-13.0,13,38.26851
-13.0,13,38.280047
-13.0,13,38.291522
-13.0,13,38.303325
-13.0,13,38.323165
-13.0,13,38.335298
-13.0,13,38.346809
-13.0,13,38.361319
-13.0,13,38.383214
-13.0,13,38.398408
-13.0,13,38.411588
-13.0,13,38.422834
-13.0,13,38.443548
-13.0,13,38.455323
-13.0,13,38.466386
-13.0,13,38.477128
-13.0,13,38.496167
-13.0,13,38.508775
-13.0,13,38.519782
-13.0,13,38.528812
-13.0,13,38.548673
-13.0,13,38.560281
-13.0,13,38.573192
-13.0,13,38.586882
-13.0,13,38.607424
-13.0,13,38.620056
-13.0,13,38.633816
-13.0,13,38.646713
-13.0,13,38.670225
-13.0,13,38.686375
-13.0,13,38.699901
-13.0,13,38.714355
-13.0,13,38.732375
-13.0,13,38.744344
-13.0,13,38.756669
-13.0,13,38.767198
-13.0,13,38.784844
-13.0,13,38.79564
-13.0,13,38.805239
-13.0,13,38.816521
-13.0,13,38.835177
-13.0,13,38.846413
-13.0,13,38.856225
-13.0,13,38.866594
-13.0,13,38.885163
-13.0,13,38.899737
-13.0,13,38.912845
-13.0,13,38.924917
-13.0,13,38.943073
-13.0,13,38.957461
-13.0,13,38.970006
-13.0,13,38.985441
-13.0,13,39.009085
-13.0,13,39.02318
-13.0,13,39.035295
-13.0,13,39.045458
-13.0,13,39.065747
-13.0,13,39.077049
-13.0,13,39.087945
-13.0,13,39.098387
-13.0,13,39.114911
-13.0,13,39.128174
-13.0,13,39.142041
-13.0,13,39.153033
-13.0,13,39.171732
-13.0,13,39.182894
-13.0,13,39.195844
-13.0,13,39.208896
-13.0,13,39.228216
-120.0,21,39.244616
-13.0,13,39.256636
-13.0,13,39.271083
-13.0,13,39.292289
-13.0,13,39.30628
-13.0,13,39.317404
-13.0,13,39.328234
-13.0,13,39.345791
-13.0,13,39.357333
-13.0,13,39.369968
-13.0,13,39.383687
-13.0,13,39.401286
-15.0,15,39.411996
-13.0,13,39.424015
-13.0,13,39.435377
-13.0,13,39.451344
-13.0,13,39.464249
-15.0,15,39.484289
-13.0,13,39.497102
-13.0,13,39.519407
-13.0,13,39.530816
-13.0,13,39.54418
-13.0,13,39.555918
-13.0,13,39.58007
-13.0,13,39.594313
-13.0,13,39.605999
-13.0,13,39.617931
-13.0,13,39.640194
-13.0,13,39.653438
-13.0,13,39.668525
-13.0,13,39.684102
-13.0,13,39.706962
-13.0,13,39.717889
-13.0,13,39.732392
-13.0,13,39.744592
-13.0,13,39.766287
-13.0,13,39.778226
-13.0,13,39.78844
-13.0,13,39.797676
-13.0,13,39.817713
-13.0,13,39.827687
-13.0,13,39.838678
-13.0,13,39.851063
-13.0,13,39.868597
-13.0,13,39.878499
-13.0,13,39.890236
-13.0,13,39.900816
-123.0,24,39.926873
-13.0,13,39.939902
-15.0,15,39.952521
-13.0,13,39.965311
-13.0,13,39.98314
-13.0,13,39.995444
-13.0,13,40.006841
-13.0,13,40.01997
-13.0,13,40.037527
-13.0,13,40.049109
-13.0,13,40.058559
-13.0,13,40.074929
-13.0,13,40.090705
-13.0,13,40.100955
-13.0,13,40.110923
-13.0,13,40.126967
-13.0,13,40.141915
-13.0,13,40.15042
-13.0,13,40.160336
-13.0,13,40.171872
-115.0,16,40.19293
-13.0,13,40.234495
-13.0,13,40.247507
-13.0,13,40.259233
-13.0,13,40.275096
-13.0,13,40.285809
-13.0,13,40.294199
-13.0,13,40.303967
-13.0,13,40.323221
-13.0,13,40.331933
-15.0,15,40.345078
-13.0,13,40.354016
-13.0,13,40.368697
-13.0,13,40.377669
-13.0,13,40.388175
-13.0,13,40.397095
-13.0,13,40.412113
-13.0,13,40.422499
-13.0,13,40.436274
-13.0,13,40.446795
-15.0,15,40.464714
-13.0,13,40.474101
-13.0,13,40.484431
-13.0,13,40.493773
-13.0,13,40.509773
-13.0,13,40.520527
-13.0,13,40.531186
-13.0,13,40.54356
-13.0,13,40.562235
-13.0,13,40.571838
-13.0,13,40.582155
-13.0,13,40.592394
-13.0,13,40.609082
-13.0,13,40.619949
-13.0,13,40.629776
-13.0,13,40.639785
-15.0,15,40.657386
-13.0,13,40.667242
-13.0,13,40.680935
-14.0,14,40.692399
-13.0,13,40.70859
-13.0,13,40.722524
-13.0,13,40.733159
-13.0,13,40.742292
-13.0,13,40.758986
-13.0,13,40.771055
-13.0,13,40.783086
-13.0,13,40.794154
-13.0,13,40.812342
-13.0,13,40.827985
-15.0,15,40.841506
-13.0,13,40.854245
-13.0,13,40.87095
-13.0,13,40.881056
-13.0,13,40.889953
-13.0,13,40.903498
-13.0,13,40.921098
-13.0,13,40.93198
-13.0,13,40.940898
-13.0,13,40.951903
-13.0,13,40.966939
-15.0,15,40.980002
-13.0,13,40.989671
-13.0,13,40.999286
-13.0,13,41.01558
-13.0,13,41.029944
-13.0,13,41.041076
-13.0,13,41.050925
-13.0,13,41.068525
-13.0,13,41.083029
-13.0,13,41.094212
-13.0,13,41.107008
-15.0,15,41.127266
-13.0,13,41.139989
-13.0,13,41.152015
-13.0,13,41.164532
-13.0,13,41.179982
-13.0,13,41.191431
-13.0,13,41.202413
-13.0,13,41.215366
-13.0,13,41.230613
-13.0,13,41.240202
-13.0,13,41.251131
-13.0,13,41.26392
-13.0,13,41.282631
-13.0,13,41.29287
-13.0,13,41.304871
-13.0,13,41.322502
-15.0,15,41.3401
-15.0,15,41.354417
-13.0,13,41.36393
-123.0,24,41.385769
-13.0,13,41.405976
-13.0,13,41.418255
-13.0,13,41.428777
-13.0,13,41.442259
-122.0,23,41.471429
-13.0,13,41.481387
-13.0,13,41.493861
-120.0,21,41.512092
-13.0,13,41.529962
-13.0,13,41.53996
-13.0,13,41.552057
-13.0,13,41.564138
-13.0,13,41.57858
-13.0,13,41.58871
-13.0,13,41.602663
-13.0,13,41.613265
-13.0,13,41.628537
-13.0,13,41.63856
-13.0,13,41.651878
-13.0,13,41.66214
-13.0,13,41.679918
-13.0,13,41.690741
-13.0,13,41.702774
-13.0,13,41.713032
-13.0,13,41.732152
-13.0,13,41.742408
-13.0,13,41.755406
-13.0,13,41.767132
-13.0,13,41.78318
-13.0,13,41.795705
-13.0,13,41.808512
-13.0,13,41.818851
-13.0,13,41.835351
-13.0,13,41.847802
-13.0,13,41.862154
-13.0,13,41.872487
-13.0,13,41.888231
-13.0,13,41.899982
-13.0,13,41.913211
-13.0,13,41.923532
-13.0,13,41.941245
-13.0,13,41.952762
-13.0,13,41.96418
-13.0,13,41.973171
-13.0,13,41.990629
-13.0,13,42.001295
-13.0,13,42.013527
-13.0,13,42.022443
-13.0,13,42.039148
-13.0,13,42.047665
-13.0,13,42.058867
-15.0,15,42.067388
-13.0,13,42.085574
-13.0,13,42.099234
-13.0,13,42.109838
-13.0,13,42.122225
-13.0,13,42.139875
-13.0,13,42.150784
-13.0,13,42.160305
-13.0,13,42.172049
-13.0,13,42.190091
-13.0,13,42.204035
-120.0,21,42.221401
-13.0,13,42.231101
-13.0,13,42.248893
-13.0,13,42.260111
-13.0,13,42.270919
-13.0,13,42.281432
-13.0,13,42.300255
-13.0,13,42.310971
-14.0,14,42.322192
-13.0,13,42.335353
-13.0,13,42.351069
-13.0,13,42.360581
-13.0,13,42.369975
-13.0,13,42.38286
-13.0,13,42.397454
-13.0,13,42.404975
-13.0,13,42.414381
-13.0,13,42.425281
-13.0,13,42.442178
-13.0,13,42.451051
-13.0,13,42.461142
-13.0,13,42.474338
-13.0,13,42.49018
-13.0,13,42.501311
-13.0,13,42.511055
-13.0,13,42.521345
-13.0,13,42.535727
-13.0,13,42.546069
-13.0,13,42.557111
-13.0,13,42.571544
-13.0,13,42.585426
-13.0,13,42.594684
-13.0,13,42.604203
-13.0,13,42.616733
-13.0,13,42.63543
-13.0,13,42.646037
-13.0,13,42.657473
-13.0,13,42.667994
-13.0,13,42.684757
-13.0,13,42.695438
-13.0,13,42.707065
-13.0,13,42.720019
-14.0,14,42.736207
-13.0,13,42.746073
-13.0,13,42.758406
-13.0,13,42.769445
-13.0,13,42.787274
-13.0,13,42.796988
-13.0,13,42.810007
-13.0,13,42.82004
-13.0,13,42.835899
-13.0,13,42.845374
-13.0,13,42.857512
-13.0,13,42.868548
-13.0,13,42.884411
-13.0,13,42.896124
-13.0,13,42.912168
-13.0,13,42.923607
-13.0,13,42.941015
-13.0,13,42.952898
-13.0,13,42.967247
-13.0,13,42.97918
-13.0,13,42.995536
-13.0,13,43.006049
-13.0,13,43.019166
-13.0,13,43.031387
-13.0,13,43.046963
-13.0,13,43.057717
-13.0,13,43.070898
-13.0,13,43.07998
-13.0,13,43.09522
-119.0,20,43.113972
-13.0,13,43.124986
-13.0,13,43.138149
-13.0,13,43.156521
-13.0,13,43.168216
-13.0,13,43.178321
-13.0,13,43.19178
-295.0,295,43.45552
-13.0,13,43.468282
-13.0,13,43.478547
-13.0,13,43.48719
-13.0,13,43.505272
-13.0,13,43.521298
-13.0,13,43.531925
-13.0,13,43.540028
-13.0,13,43.554502
-13.0,13,43.566101
-13.0,13,43.578084
-14.0,14,43.590271
-13.0,13,43.6115
-13.0,13,43.625113
-13.0,13,43.637695
-13.0,13,43.648537
-13.0,13,43.668622
-13.0,13,43.68114
-13.0,13,43.693075
-13.0,13,43.70443
-13.0,13,43.721018
-13.0,13,43.733916
-13.0,13,43.74654
-13.0,13,43.759327
-13.0,13,43.777108
-13.0,13,43.792549
-13.0,13,43.804729
-13.0,13,43.816326
-13.0,13,43.834622
-13.0,13,43.845229
-13.0,13,43.854966
-13.0,13,43.865647
-13.0,13,43.884459
-13.0,13,43.894923
-13.0,13,43.906321
-13.0,13,43.917437
-13.0,13,43.937922
-13.0,13,43.950441
-13.0,13,43.962279
-13.0,13,43.974649
-13.0,13,43.993779
-117.0,18,44.009993
-13.0,13,44.021362
-13.0,13,44.032643
-121.0,22,44.057202
-13.0,13,44.068226
-13.0,13,44.078138
-13.0,13,44.087655
-13.0,13,44.102806
-13.0,13,44.111341
-13.0,13,44.122349
-13.0,13,44.131903
-13.0,13,44.146634
-13.0,13,44.160386
-13.0,13,44.174393
-13.0,13,44.187588
-13.0,13,44.203102
-13.0,13,44.214673
-13.0,13,44.228447
-13.0,13,44.237586
-13.0,13,44.25165
-13.0,13,44.26106
-13.0,13,44.276633
-13.0,13,44.28759
-13.0,13,44.302685
-13.0,13,44.313532
-13.0,13,44.327102
-13.0,13,44.33937
-13.0,13,44.354232
-13.0,13,44.364297
-13.0,13,44.37794
-13.0,13,44.391007
-13.0,13,44.409879
-13.0,13,44.421739
-9618.0,9618,51.934566
-13.0,13,51.943208
-13.0,13,51.9566
-13.0,13,51.966493
-13.0,13,51.974573
-13.0,13,51.983643
-13.0,13,51.997221
-13.0,13,52.010091
-13.0,13,52.019409
-13.0,13,52.0288
-13.0,13,52.044282
-13.0,13,52.054812
-13.0,13,52.067261
-13.0,13,52.078541
-13.0,13,52.092506
-13.0,13,52.106167
-13.0,13,52.116605
-13.0,13,52.129202
-13.0,13,52.144955
-13.0,13,52.159375
-13.0,13,52.168491
-13.0,13,52.177348
-13.0,13,52.192369
-13.0,13,52.202457
-13.0,13,52.211614
-13.0,13,52.221815
-13.0,13,52.240285
-13.0,13,52.249435
-13.0,13,52.261596
-13.0,13,52.271412
-13.0,13,52.285587
-13.0,13,52.295193
-13.0,13,52.306788
-13.0,13,52.316074
-13.0,13,52.331958
-13.0,13,52.343486
-13.0,13,52.35301
-13.0,13,52.362403
-118.0,19,52.382564
-13.0,13,52.391714
-13.0,13,52.400482
-13.0,13,52.410222
-13.0,13,52.423345
-13.0,13,52.433371
-13.0,13,52.444098
-13.0,13,52.454042
-13.0,13,52.468553
-13.0,13,52.478653
-13.0,13,52.488687
-13.0,13,52.499203
-13.0,13,52.51381
-13.0,13,52.523779
-13.0,13,52.531298
-13.0,13,52.543581
-13.0,13,52.557755
-13.0,13,52.565898
-15.0,15,52.578516
-13.0,13,52.588508
-13.0,13,52.604025
-13.0,13,52.616917
-13.0,13,52.625424
-13.0,13,52.634594
-13.0,13,52.64782
-13.0,13,52.659505
-13.0,13,52.667427
-13.0,13,52.675929
-13.0,13,52.69171
-13.0,13,52.703697
-13.0,13,52.715386
-13.0,13,52.724284
-13.0,13,52.738047
-13.0,13,52.748749
-13.0,13,52.758786
-13.0,13,52.770321
-13.0,13,52.785978
-13.0,13,52.796695
-13.0,13,52.807323
-13.0,13,52.817813
-13.0,13,52.833818
-13.0,13,52.846595
-13.0,13,52.855118
-13.0,13,52.864412
-13.0,13,52.880573
-13.0,13,52.892621
-13.0,13,52.901145
-13.0,13,52.910145
-13.0,13,52.925128
-13.0,13,52.936995
-13.0,13,52.946908
-13.0,13,52.957918
-13.0,13,52.9748
-15.0,15,52.987066
-13.0,13,52.994583
-13.0,13,53.004141
-13.0,13,53.018981
-13.0,13,53.027099
-13.0,13,53.03564
-13.0,13,53.045038
-13.0,13,53.057555
-13.0,13,53.067851
-13.0,13,53.076373
-13.0,13,53.086224
-13.0,13,53.101736
-13.0,13,53.112577
-15.0,15,53.124617
-13.0,13,53.133135
-13.0,13,53.148758
-13.0,13,53.159292
-13.0,13,53.168186
-13.0,13,53.177989
-122.0,23,53.20451
-13.0,13,53.215452
-13.0,13,53.225044
-13.0,13,53.236556
-13.0,13,53.253529
-13.0,13,53.263891
-13.0,13,53.273501
-13.0,13,53.285399
-13.0,13,53.299557
-13.0,13,53.310506
-13.0,13,53.318715
-13.0,13,53.332513
-13.0,13,53.346481
-13.0,13,53.355288
-13.0,13,53.363293
-13.0,13,53.373365
-13.0,13,53.387633
-13.0,13,53.396148
-13.0,13,53.406656
-13.0,13,53.420311
-13.0,13,53.436468
-13.0,13,53.445678
-13.0,13,53.45296
-13.0,13,53.464283
-13.0,13,53.478549
-13.0,13,53.486851
-13.0,13,53.49818
-13.0,13,53.510462
